game_id,genre_id
9643,9
9643,31
9643,32
27804,12
27804,13
27804,15
27804,24
8219,31
165197,14
237,13
237,15
18162,8
18162,10
18162,32
3668,8
3668,31
4158,10
279627,12
279627,31
45178,5
45178,24
1275,13
1275,15
1524,9
1524,13
1524,31
157176,31
157176,32
157176,34
133152,9
133152,31
133152,32
133152,34
6433,8
1872,5
1872,13
117778,12
117778,25
117778,31
14549,8
14549,9
14549,31
14549,32
19754,4
2614,13
2614,15
3256,7
18831,4
18831,25
18831,33
1509,8
1509,31
7788,14
7222,12
8558,10
8558,13
8558,14
103244,31
103244,32
132422,4
132422,15
132422,16
132422,24
132422,32
132422,35
1612,4
20863,5
20863,31
143260,14
79864,9
79864,31
79864,32
1230,12
3011,31
1311,5
119304,8
119304,13
119304,31
119304,32
4696,4
4696,5
4696,10
103317,8
103317,24
103317,31
4699,14
10791,8
10791,31
10763,10
10763,33
944,13
944,14
944,15
5906,13
5906,14
1969,5
1969,31
186309,31
103222,5
103222,32
145787,5
145787,32
145787,33
20426,10
20426,13
4175,9
4175,10
4175,13
4175,14
4104,12
4104,13
4104,15
21968,12
21968,25
21968,31
6930,4
6930,33
14404,9
14404,31
14404,32
2847,8
2847,31
5396,14
7120,5
7120,12
7120,13
7120,15
7120,31
119260,4
94085,5
996,5
996,24
985,5
30208,12
30208,15
30208,31
266676,9
266676,31
266676,32
74692,12
74692,13
74692,31
74692,32
2707,14
7171,8
7171,31
